grid_id,centroid_lat,centroid_lon,ndvi,ndbi,lst_celsius
G2113,28.695561967958074,77.49114275142286,0.29340824,-0.07316819,46.600616
G2114,28.70007087235081,77.49124958784641,0.5387626,-0.15752819,43.937958
G2115,28.70457977337286,77.49135644878785,0.29985452,-0.06968155,43.12448
G2116,28.709088671023803,77.49146333425165,0.5181805,-0.11211216,41.9487
G2117,28.713597565303267,77.49157024424227,0.6796311,-0.31322312,38.64688
G2118,28.718106456210823,77.49167717876415,0.61903274,-0.23242253,41.66159
G2119,28.722615343746085,77.49178413782175,0.3984109,-0.025814507,44.382324
G2120,28.72712422790866,77.49189112141954,0.39361832,-0.044564635,43.739716
G2121,28.73163310869813,77.49199812956198,0.36242974,-0.029719181,41.71286
G2122,28.73614198611413,77.49210516225355,0.5054428,-0.10516878,45.007812
G2123,28.74065086015624,77.49221221949867,0.3827673,-0.103631444,43.018524
G2124,28.74515973082405,77.49231930130185,0.42050514,-0.11068987,43.476532
G2125,28.749668598117182,77.49242640766754,0.32257533,-0.07503835,44.84375
G2126,28.754177462035244,77.4925335386002,0.33523008,-0.015855256,42.478485
G2127,28.758686322577816,77.4926406941043,0.4197157,-0.11690047,43.384247
G2128,28.76319517974452,77.49274787418435,0.39095932,-0.06653946,42.717743
G2129,28.767704033534937,77.49285507884477,0.35594568,-0.075927705,42.08542
G2130,28.772212883948686,77.49296230809006,0.39348552,-0.05052005,43.585907
G2131,28.77672173098536,77.49306956192471,0.19439434,0.023006754,45.681183
G2132,28.78123057464456,77.49317684035319,0.4612826,-0.13294345,41.72995
G2133,28.785739414925903,77.49328414337995,0.6685541,-0.30536017,41.59665
G2134,28.790248251828977,77.4933914710095,0.4321895,-0.07365388,44.125946
G2135,28.794757085353385,77.49349882324633,0.43436825,-0.13531147,43.91745
G2136,28.799265915498736,77.4936062000949,0.30779362,0.021679359,45.277832
G2137,28.80377474226464,77.4937136015597,0.42274323,-0.051733505,43.927704
G2138,28.808283565650665,77.49382102764523,0.45006305,-0.07643699,40.92328
G2139,28.81279238565645,77.49392847835597,0.7078313,-0.30178162,41.278748
G2140,28.817301202281584,77.4940359536964,0.5768965,-0.20338409,39.69278
G2141,28.821810015525664,77.49414345367101,0.29777014,0.05353807,44.536133
G2142,28.826318825388316,77.49425097828433,0.6224773,-0.24180688,39.279205
G2143,28.83082763186909,77.49435852754081,0.53533226,-0.13329148,38.75284
G2144,28.83533643496765,77.49446610144497,0.6131998,-0.21506304,40.0961
G2145,28.839845234683573,77.49457370000128,0.37682265,-0.021478746,42.810028
G2146,28.84435403101646,77.49468132321428,0.5371629,-0.16229501,39.162994
G2147,28.84886282396591,77.49478897108844,0.56744653,-0.24338028,38.78018
G2148,28.85337161353154,77.49489664362825,0.52453023,-0.13267475,40.407166
G2149,28.85788039971294,77.49500434083825,0.4597008,-0.09522485,40.33539
G2150,28.862389182509705,77.49511206272291,0.66594356,-0.2799422,38.59903
G2151,28.86689796192146,77.49521980928677,0.65045327,-0.23185565,38.14444
G2152,28.87140673794781,77.49532758053431,0.6644337,-0.2505267,36.312378
G2153,28.87591551058834,77.49543537647004,0.5564179,-0.16354351,40.930115
G2154,28.880424279842657,77.49554319709847,0.48214614,-0.09404188,39.412506
G2155,28.884933045710365,77.49565104242414,0.60947907,-0.26441124,40.63275
G2156,28.88944180819107,77.49575891245154,0.3069797,0.039663605,41.514618
G2157,28.89393854191246,77.49588026248918,0.6619974,-0.26248854,39.6586
G2158,28.897039053810584,77.49699186124538,0.38416484,-0.036650483,40.003815
G2159,28.642424121435106,77.49352863421444,0.66344965,-0.28409612,42.177704
G2160,28.64603937154697,77.49482002473155,0.21626489,0.04525004,47.414093
G2161,28.65037862720892,77.49518722885676,0.32134175,-0.00784523,49.160706
G2162,28.654887547767643,77.49529403859823,0.2485171,-0.013924965,47.038116
G2163,28.65939646495821,77.49540087286319,0.24160576,-0.05812344,45.175293
G2164,28.66390537878019,77.49550773165606,0.16396423,0.044061482,47.718292
G2165,28.66841428923321,77.49561461498132,0.51056135,-0.17587918,42.492157
G2166,28.67292319631686,77.49572152284341,0.36190554,-0.066941716,47.882355
G2167,28.67743210003073,77.49582845524678,0.43388313,-0.1495977,47.205597
G2168,28.681941000374447,77.49593541219588,0.22939196,-0.015373759,47.092804
G2169,28.686449897347583,77.49604239369516,0.28606302,-0.04330891,45.257324
G2170,28.69095879094976,77.49614939974911,0.51224655,-0.22097929,42.649384
G2171,28.695467681180563,77.49625643036215,0.61995107,-0.2829436,40.80365
G2172,28.69997656803961,77.49636348553878,0.22304653,-0.028029665,44.409668
G2173,28.70448545152649,77.49647056528343,0.4353683,-0.06935364,45.729034
G2174,28.7089943316408,77.49657766960058,0.6136717,-0.23191309,41.094177
G2175,28.713503208382157,77.49668479849468,0.44588947,-0.10454036,43.27487
G2176,28.718012081750143,77.49679195197021,0.481381,-0.11388521,44.38916
G2177,28.72252095174437,77.49689913003164,0.56863254,-0.17734075,44.313934
G2178,28.72702981836445,77.49700633268343,0.3138255,-0.0061169784,47.80374
G2179,28.73153868160996,77.49711355993004,0.47446924,-0.1013734,47.65335
G2180,28.73604754148052,77.49722081177597,0.31513074,0.008639181,47.041534
G2181,28.74055639797572,77.49732808822569,0.5874709,-0.18555972,40.8515
G2182,28.745065251095163,77.49743538928365,0.23190972,-0.26584217,44.621582
G2183,28.74957410083845,77.49754271495433,0.6582388,-0.256303,43.288544
G2184,28.7540829472052,77.49765006524224,0.3904708,-0.019476723,44.23532
G2185,28.758591790194988,77.49775744015183,0.3491916,-0.09752637,42.92624
G2186,28.763100629807436,77.4978648396876,0.3196886,-0.04765113,42.293915
G2187,28.767609466042124,77.49797226385401,0.3601149,-0.073602326,42.078583
G2188,28.772118298898675,77.49807971265555,0.6052882,-0.25439674,43.500458
G2189,28.77662712837669,77.49818718609673,0.1870768,0.017695403,46.10501
G2190,28.78113595447575,77.498294684182,0.19494647,0.023944002,45.783722
G2191,28.785644777195483,77.49840220691588,0.4851856,-0.21017869,41.6821
G2192,28.79015359653547,77.49850975430284,0.5834852,-0.19578215,42.645966
G2193,28.794662412495324,77.4986173263474,0.4582616,-0.098439336,43.370575
G2194,28.79917122507464,77.49872492305401,0.56411636,-0.1613628,41.531708
G2195,28.80368003427302,77.49883254442719,0.47133905,-0.10099739,42.92282
G2196,28.80818884009008,77.49894019047142,0.311332,0.027079867,45.92386
G2197,28.8126976425254,77.49904786119122,0.61101973,-0.24995288,37.139526
G2198,28.8172064415786,77.49915555659108,0.5624449,-0.16499752,39.850006
G2199,28.821715237249293,77.49926327667549,0.49322456,-0.1452914,39.282623
G2200,28.82622402953704,77.49937102144894,0.56353825,-0.1874363,41.788055
G2201,28.83073281844147,77.49947879091597,0.32848206,-0.042627778,43.9653
G2202,28.835241603962192,77.49958658508108,0.6180089,-0.23415568,39.19034
G2203,28.839750386098803,77.49969440394874,0.6028786,-0.30833232,41.805145
G2204,28.84425916485088,77.49980224752349,0.48773775,-0.11083578,42.666473
G2205,28.848767940218067,77.49991011580983,0.6388581,-0.24222238,38.855377
G2206,28.853276712199943,77.50001800881226,0.565685,-0.16944453,40.690857
G2207,28.85778548079612,77.5001259265353,0.5798682,-0.19466546,39.836334
G2208,28.862294246006176,77.50023386898347,0.5150809,-0.12800996,40.277252
G2209,28.866803007829752,77.50034183616128,0.60420567,-0.2156714,38.469147
G2210,28.871311766266427,77.50044982807324,0.4603265,-0.08236758,41.299255
G2211,28.8758205213158,77.50055784472389,0.38991505,-0.084506735,39.853424
G2212,28.88032927297749,77.50066588611772,0.34592208,0.0073774788,43.14499
G2213,28.88483802125108,77.50077395225927,0.25327945,0.0116307605,45.865753
G2214,28.88934676613621,77.50088204315304,0.32958022,-0.026676368,42.53659
G2215,28.893855507632438,77.50099015880359,0.7181922,-0.3382968,38.906647
G2216,28.898177031849038,77.5011193923094,0.6341605,-0.2307448,37.949615
G2217,28.900812235150507,77.50101395163244,0.44119582,-0.09823792,39.415924
G2218,28.647656376399173,77.49954677948566,0.30879673,-0.024582913,46.35794
G2219,28.65037001905861,77.50029174418887,0.27719826,-0.035322085,47.70462
G2220,28.654793226106385,77.50040572649074,0.32763994,-0.06288643,47.581573
G2221,28.65930212574058,77.50051277905355,0.40121943,-0.039742336,47.072296
G2222,28.663811022004747,77.50061985619435,0.30984473,-0.015589522,46.169952
G2223,28.66831991489848,77.50072695791756,0.2675332,-0.0005770491,43.873016
G2224,28.672828804421385,77.50083408422768,0.2554896,0.0027947943,46.515167
G2225,28.67733769057304,77.50094123512915,0.2890658,-0.05965011,47.444855
G2226,28.68184657335307,77.50104841062644,0.35609144,-0.0821668,45.951202
G2227,28.68635545276106,77.50115561072401,0.26612365,-0.041055623,44.1362
G2228,28.69086432879661,77.50126283542635,0.56283855,-0.22243296,42.782684
G2229,28.695373201459343,77.50137008473789,0.4084492,-0.108959004,43.456024
G2230,28.69988207074883,77.50147735866312,0.52977866,-0.19628587,44.81299
G2231,28.70439093666469,77.50158465720652,0.39410383,-0.08213908,44.854004
G2232,28.70889979920652,77.50169198037254,0.49024758,-0.17324813,45.120605
G2233,28.713408658373915,77.50179932816567,0.51804847,-0.17685986,45.797394
G2234,28.71791751416648,77.5019067005904,0.23459275,0.07071655,48.316437
G2235,28.722426366583807,77.50201409765117,0.31267485,0.0012150927,44.737793
G2236,28.726935215625517,77.50212151935247,0.5112749,-0.14566006,44.816406
G2237,28.73144406129119,77.5022289656988,0.30781138,0.014249585,48.702698
G2238,28.73595290358044,77.50233643669463,0.6541787,-0.30071738,43.001434
G2239,28.74046174249286,77.50244393234445,0.46104476,-0.14809278,43.09372
G2240,28.74497057802804,77.50255145265271,0.3274358,-0.00043080005,44.368652
G2241,28.74947941018561,77.50265899762394,0.36788228,-0.05441056,42.2153
G2242,28.753988238965167,77.5027665672626,0.547143,-0.19423425,42.33493
G2243,28.75849706436628,77.50287416157319,0.21698965,-0.0044526774,45.24707
G2244,28.76300588638858,77.5029817805602,0.24846229,0.00051209226,46.063995
G2245,28.767514705031655,77.50308942422811,0.22534478,-0.0032085585,45.934113
G2246,28.772023520295114,77.50319709258143,0.41082922,-0.13345878,45.70169
G2247,28.776532332178554,77.50330478562464,0.18544848,0.02573456,47.18167
G2248,28.781041140681573,77.50341250336224,0.23293489,0.013603154,43.81833
G2249,28.78554994580379,77.50352024579874,0.48870942,-0.12943834,39.60733
G2250,28.790058747544776,77.50362801293862,0.60331655,-0.17681548,40.123444
G2251,28.79456754590417,77.50373580478639,0.58702624,-0.22910124,41.07025
G2252,28.79907634088154,77.50384362134655,0.5527973,-0.15331122,43.855927
G2253,28.803585132476503,77.5039514626236,0.5322652,-0.11908783,41.10785
G2254,28.80809392068865,77.50405932862205,0.5398026,-0.17032692,40.369568
G2255,28.81260270551759,77.50416721934643,0.31671643,0.011242726,42.444305
G2256,28.817111486962936,77.50427513480119,0.6195844,-0.23718157,38.773346
G2257,28.82162026502428,77.50438307499088,0.5589891,-0.15352003,40.13028
G2258,28.82612903970122,77.50449103992001,0.28732678,0.073221646,44.549805
G2259,28.83063781099335,77.50459902959308,0.46139744,-0.091253385,40.916443
G2260,28.835146578900293,77.50470704401461,0.48196265,-0.11960583,43.172333
G2261,28.839655343421647,77.50481508318911,0.5563942,-0.17187196,42.816864
G2262,28.844164104556995,77.50492314712112,0.54603946,-0.2175822,41.312958
G2263,28.848672862305964,77.50503123581512,0.5872257,-0.19661546,39.057037
G2264,28.853181616668135,77.50513934927565,0.53184295,-0.14936239,41.080505
G2265,28.85769036764312,77.50524748750723,0.58749944,-0.22144742,40.328552
G2266,28.86219911523052,77.5053556505144,0.6028422,-0.19905123,39.97647
G2267,28.86670785942995,77.50546383830165,0.61185974,-0.23588027,38.308502
G2268,28.871216600240995,77.50557205087352,0.59578335,-0.18941686,40.21231
G2269,28.87572533766325,77.50568028823456,0.45792288,-0.059210584,40.137115
G2270,28.880234071696343,77.50578855038925,0.42631444,-0.061390053,42.734833
G2271,28.88474280233985,77.50589683734216,0.42577818,0.030668918,43.12448
G2272,28.8892515295934,77.5060051490978,0.5635196,-0.17436291,41.046326
G2273,28.893760253456573,77.50611348566072,0.50176275,-0.10994889,39.40909
G2274,28.897159707820208,77.50552928782902,0.49398774,-0.12682465,40.964294
G2275,28.646538635929755,77.50581700077814,0.26695576,-0.027442997,46.50833
G2276,28.650189826414174,77.50541014357705,0.36935443,-0.051458772,47.18509
G2277,28.654698711827304,77.50551738980973,0.38761595,-0.13493195,46.101593
G2278,28.659207593869333,77.50562466066594,0.35164738,-0.026248572,44.799316
G2279,28.663716472539846,77.50573195615019,0.42596233,-0.12131857,44.03366
G2280,28.66822534783847,77.50583927626691,0.714049,-0.3328225,42.379364
G2281,28.67273421976479,77.5059466210206,0.49564642,-0.16235408,42.054657
G2282,28.6772430883184,77.5060539904157,0.3836571,-0.032458365,49.45468
G2283,28.681751953498907,77.50616138445672,0.20789002,-0.052402686,47.53714
G2284,28.68626081530591,77.50626880314812,0.32558632,-0.0750798,43.71237
G2285,28.690769673739005,77.50637624649436,0.36566916,-0.04744547,44.245575
G2286,28.695278528797807,77.50648371449994,0.35489303,-0.015252431,44.77539
G2287,28.6997873804819,77.50659120716931,0.5947942,-0.23537023,43.370575
G2288,28.704296228790884,77.50669872450698,0.57503724,-0.21142375,45.29834
G2289,28.708805073724363,77.50680626651742,0.32364643,-0.01212688,44.597656
G2290,28.71331391528195,77.50691383320509,0.24276668,0.10154079,45.065918
G2291,28.71782275346322,77.50702142457452,0.32903507,-0.048336525,46.699738
G2292,28.7223315882678,77.50712904063016,0.56847686,-0.24254844,40.243073
G2293,28.72684041969527,77.50723668137651,0.46939728,-0.14282557,43.842255
G2294,28.731349247745232,77.50734434681807,0.48977834,-0.12898563,43.302216
G2295,28.7358580724173,77.50745203695931,0.41369927,-0.044276077,46.969757
G2296,28.74036689371106,77.50755975180473,0.5279808,-0.12939963,44.748047
G2297,28.74487571162613,77.50766749135883,0.41443065,-0.056960825,45.065918
G2298,28.749384526162093,77.5077752556261,0.32932666,0.010076468,44.313934
G2299,28.75389333731855,77.50788304461103,0.6734879,-0.37640765,40.560974
G2300,28.758402145095115,77.50799085831812,0.48409042,-0.14290163,42.79294
G2301,28.76291094949138,77.50809869675189,0.23938446,-0.028454173,44.536133
G2302,28.767419750506946,77.50820655991681,0.25507307,-0.020797214,45.21289
G2303,28.771928548141418,77.5083144478174,0.19088551,0.0039132717,47.304718
G2304,28.776437342394388,77.50842236045814,0.30322364,-0.03226652,46.5972
G2305,28.780946133265463,77.50853029784358,0.4772791,-0.13782966,41.247986
G2306,28.78545492075425,77.5086382599782,0.5573356,-0.21866226,38.072662
G2307,28.789963704860345,77.5087462468665,0.4611213,-0.10167367,42.40329
G2308,28.794472485583345,77.50885425851298,0.29630545,0.03805942,47.735382
G2309,28.79898126292285,77.5089622949222,0.64803064,-0.2097345,39.832916
G2310,28.80349003687848,77.50907035609862,0.6816984,-0.3364807,40.51654
G2311,28.80799880744981,77.50917844204679,0.57702136,-0.17608663,41.169373
G2312,28.81250757463644,77.5092865527712,0.67923164,-0.27060118,39.62442
G2313,28.817016338438005,77.50939468827637,0.59832954,-0.19028388,40.800232
G2314,28.82152509885408,77.50950284856685,0.7223593,-0.35370982,37.836823
G2315,28.82603385588428,77.50961103364713,0.61932427,-0.20537199,41.507782
G2316,28.830542609528173,77.50971924352173,0.5013695,-0.14340968,39.009186
G2317,28.835051359785407,77.50982747819518,0.566337,-0.19029945,40.410583
G2318,28.83956010665556,77.50993573767201,0.45963693,-0.048701633,42.246063
G2319,28.844068850138232,77.51004402195674,0.6420957,-0.23689583,39.282623
G2320,28.848577590233027,77.51015233105389,0.6501355,-0.27897814,39.43643
G2321,28.853086326939557,77.510260664968,0.53013825,-0.15713088,41.230896
G2322,28.85759506025741,77.5103690237036,0.6431568,-0.26637903,39.091217
G2323,28.862103790186183,77.51047740726523,0.53625065,-0.18440823,41.097595
G2324,28.8666125167255,77.5105858156574,0.55583787,-0.18425363,40.19522
G2325,28.871121239874945,77.51069424888466,0.6833706,-0.26868758,36.99597
G2326,28.875629959634125,77.51080270695154,0.43259212,-0.04038923,40.472107
G2327,28.88013867600266,77.51091118986258,0.4174511,-0.03707702,42.03415
G2328,28.884647388980117,77.51101969762232,0.5571436,-0.2288509,40.37982
G2329,28.88915609856612,77.5111282302353,0.5766289,-0.17342058,40.65326
G2330,28.893355371694252,77.5110677777116,0.55742127,-0.13473254,39.043365
G2331,28.896070373233695,77.5089621995727,0.46950158,-0.06208177,40.30121
G2332,28.64296900117712,77.5105640673292,0.35952494,-0.0550224,48.09085
G2333,28.64570138326683,77.51035554465186,0.5117731,-0.12727949,44.84375
G2334,28.650095137147225,77.51052156403358,0.2734996,-0.020559344,46.84671
G2335,28.654604004933827,77.51062902850515,0.28483808,0.028221544,46.737335
G2336,28.65911286934785,77.51073651765032,0.62297374,-0.22386429,43.825165
G2337,28.663621730388904,77.51084403147352,0.54815745,-0.1617604,45.742706
G2338,28.668130588056588,77.51095156997928,0.4499679,-0.076874204,46.938995
G2339,28.67263944235049,77.51105913317208,0.43744186,-0.09797336,44.597656
G2340,28.677148293270225,77.51116672105636,0.2187934,0.062889524,51.249115
G2341,28.68165714081538,77.51127433363662,0.23309597,0.024025803,54.96109
G2342,28.68616598498555,77.51138197091736,0.2486078,-0.008697974,47.243195
G2343,28.690674825780352,77.51148963290304,0.31592777,-0.042909406,45.50003
G2344,28.695183663199376,77.51159731959815,0.46381813,-0.15310746,44.214813
G2345,28.699692497242214,77.51170503100718,0.61863726,-0.21374229,43.148407
G2346,28.70420132790849,77.51181276713466,0.65794665,-0.2507313,44.4917
G2347,28.70871015519777,77.51192052798501,0.2240297,0.077426836,51.25595
G2348,28.713218979109687,77.51202831356277,0.2884693,0.045176834,46.265656
G2349,28.717727799643807,77.51213612387241,0.3755216,-0.048337184,46.47757
G2350,28.72223661679976,77.51224395891843,0.38470837,-0.040504374,45.000977
G2351,28.726745430577136,77.51235181870534,0.5565561,-0.18012188,42.228973
G2352,28.731254240975524,77.51245970323764,0.2803608,-0.027125275,45.459015
G2353,28.73576304799454,77.5125676125198,0.5328873,-0.16835631,44.546387
G2354,28.74027185163378,77.51267554655635,0.44513005,-0.11687758,45.541046
G2355,28.74478065189283,77.51278350535178,0.2716867,-0.02475987,46.436554
G2356,28.749289448771304,77.5128914889106,0.4961005,-0.12738025,43.93112
G2357,28.753798242268807,77.51299949723732,0.540794,-0.2105773,42.273407
G2358,28.75830703238492,77.51310753033641,0.51120555,-0.1204969,43.418427
G2359,28.762815819119268,77.51321558821242,0.65299195,-0.24705783,40.33197
G2360,28.767324602471422,77.51332367086984,0.415828,-0.06217448,45.26416
G2361,28.771833382441013,77.51343177831319,0.54928607,-0.17072916,43.41501
G2362,28.776342159027617,77.513539910547,0.22161712,-0.03664326,46.5596
G2363,28.780850932230848,77.51364806757574,0.6355274,-0.23026115,41.535126
G2364,28.785359702050307,77.51375624940397,0.37447426,0.019977486,41.066833
G2365,28.7898684684856,77.51386445603617,0.47007436,-0.15799716,37.580475
G2366,28.7943772315363,77.5139726874769,0.52583766,-0.18305725,40.30121
G2367,28.79888599120204,77.51408094373062,0.3410425,-0.061132785,45.776886
G2368,28.803394747482404,77.51418922480191,0.5615237,-0.12795454,42.6904
G2369,28.807903500376984,77.51429753069526,0.7369912,-0.34568068,37.65567
G2370,28.8124122498854,77.51440586141521,0.57505196,-0.17543823,42.24948
G2371,28.81692099600725,77.51451421696628,0.25591576,0.0057100677,46.686066
G2372,28.82142973874214,77.51462259735301,0.32737276,-0.043761816,41.371063
G2373,28.82593847808965,77.51473100257991,0.46393645,-0.073564716,41.083923
G2374,28.830447214049386,77.51483943265151,0.6652547,-0.25981888,39.9628
G2375,28.83495594662096,77.51494788757236,0.66378707,-0.30594894,38.93741
G2376,28.839464675803978,77.515056367347,0.5834198,-0.18230134,41.432587
G2377,28.843973401598028,77.51516487197993,0.5005326,-0.11458735,39.42276
G2378,28.84848212400271,77.51527340147571,0.2880089,0.008677206,45.5513
G2379,28.852990843017643,77.51538195583886,0.4545902,-0.03524228,40.000397
G2380,28.8574995586424,77.51549053507395,0.5850486,-0.2510073,39.990143
G2381,28.8620082708766,77.5155991391855,0.58272296,-0.15635812,40.359314
G2382,28.86651697971985,77.51570776817806,0.5924936,-0.22386879,41.941864
G2383,28.871025685171748,77.51581642205615,0.5909121,-0.1913687,40.663513
G2384,28.87553438723188,77.51592510082435,0.706726,-0.3224311,38.92032
G2385,28.880043085899874,77.5160338044872,0.6673045,-0.35204887,40.711365
G2386,28.884551781175315,77.51614253304923,0.6584034,-0.2509354,41.08734
G2387,28.889060473057796,77.51625128651501,0.4886814,-0.13909687,41.606903
G2388,28.89235276174417,77.51609718561636,0.38754547,-0.0488778,41.29242
G2389,28.64667173198501,77.51397013940206,0.20335756,-0.044619773,45.985382
G2390,28.65018234525697,77.51543583047001,0.43231,-0.06705532,46.740753
G2391,28.65450910542937,77.51574064252699,0.31207308,-0.012515409,47.137238
G2392,28.659017952179585,77.51584834995661,0.6199393,-0.22561246,45.48294
G2393,28.663526795555335,77.51595608211434,0.2983997,0.017647091,48.06009
G2394,28.668035635556247,77.51606383900466,0.34963608,-0.033246726,46.61429
G2395,28.672544472181915,77.51617162063205,0.40991005,-0.08567859,42.9946
G2396,28.677053305431933,77.51627942700102,0.18461484,0.023591768,47.88919
G2397,28.6815621353059,77.51638725811605,0.24941331,0.0075027007,44.18405
G2398,28.68607096180341,77.51649511398165,0.35242665,-0.046657268,48.19339
G2399,28.69057978492406,77.51660299460228,0.67790186,-0.37298974,44.77881
G2400,28.695088604667472,77.51671089998246,0.3936968,-0.063683175,47.397003
G2401,28.69959742103323,77.51681883012668,0.43447605,-0.12043589,46.757843
G2402,28.704106234020923,77.51692678503943,0.65462106,-0.29986814,43.233856
G2403,28.708615043630164,77.51703476472521,0.39324978,-0.05268577,47.58499
G2404,28.713123849860544,77.51714276918855,0.26394764,0.0158984,46.446808
G2405,28.717632652711664,77.51725079843392,0.2411569,0.06755138,50.26474
G2406,28.72214145218313,77.51735885246583,0.34662387,-0.011723687,43.384247
G2407,28.72665024827453,77.51746693128881,0.2813587,0.031224454,44.703613
G2408,28.73115904098549,77.51757503490732,0.40191492,-0.059105854,43.182587
G2409,28.735667830315577,77.51768316332593,0.53329515,-0.10391762,44.03366
G2410,28.74017661626441,77.5177913165491,0.43410245,-0.059051827,42.43747
G2411,28.744685398831585,77.51789949458134,0.40676337,-0.051422473,43.032196
G2412,28.749194178016687,77.51800769742721,0.48803154,-0.11631587,41.25824
G2413,28.753702953819342,77.51811592509118,0.52598256,-0.2430373,39.68936
G2414,28.75821172623913,77.51822417757778,0.41441643,-0.06780648,45.270996
G2415,28.76272049527566,77.51833245489154,0.5578321,-0.15084192,43.02536
G2416,28.767229260928527,77.51844075703696,0.691338,-0.29854152,37.190796
G2417,28.771738023197337,77.51854908401856,0.5102568,-0.121342875,42.659637
G2418,28.77624678208168,77.51865743584088,0.6848445,-0.3003085,39.914948
G2419,28.780755537581168,77.51876581250843,0.41780755,-0.07348085,40.352478
G2420,28.785264289695395,77.51887421402574,0.31443214,0.0060827057,45.8555
G2421,28.789773038423967,77.51898264039734,0.7287811,-0.30890387,41.371063
G2422,28.794281783766472,77.51909109162776,0.41858512,-0.051299416,46.32718
G2423,28.79879052572252,77.5191995677215,0.23343992,0.013922222,46.169952
G2424,28.80329926429171,77.51930806868312,0.5510064,-0.18902925,42.43405
G2425,28.80780799947364,77.51941659451715,0.26306936,0.08270844,50.018646
G2426,28.81231673126791,77.51952514522812,0.52721035,-0.14307432,42.70407
G2427,28.816825459674128,77.51963372082055,0.5834606,-0.21594015,42.60495
G2428,28.82133418469188,77.51974232129899,0.4897942,-0.12626939,42.153778
G2429,28.82584290632079,77.51985094666799,0.48053116,-0.14509079,43.035614
G2430,28.83035162456042,77.51995959693208,0.6294359,-0.26361454,42.43405
G2431,28.83486033941042,77.5200682720958,0.74766576,-0.40373912,40.4516
G2432,28.83936905087035,77.52017697216367,0.5504221,-0.21064612,41.268494
G2433,28.84387775893984,77.52028569714027,0.40981644,-0.031486854,44.52246
G2434,28.848386463618468,77.52039444703013,0.3917094,-0.016470596,43.062958
G2435,28.85289516490584,77.5205032218378,0.48918173,-0.2208795,40.540466
G2436,28.85740386280156,77.52061202156783,0.5089932,-0.13028115,39.19034
G2437,28.86191255730524,77.52072084622476,0.50475657,-0.1849914,39.477448
G2438,28.866421248416465,77.52082969581316,0.6151562,-0.2362311,37.566803
G2439,28.87092993613485,77.52093857033756,0.6265916,-0.23075348,40.18155
G2440,28.87543862045998,77.52104746980254,0.6470766,-0.2812759,39.55606
G2441,28.879947301391464,77.52115639421264,0.6994586,-0.29943395,36.83191
G2442,28.884455978928894,77.52126534357241,0.7003616,-0.316548,36.69519
G2443,28.888964653071906,77.52137431788643,0.60893095,-0.23007144,41.805145
G2444,28.89218029072091,77.5208788287432,0.54884255,-0.12869169,41.350555
G2445,28.64757352747532,77.52317030547799,0.23310298,0.07017013,50.493744
G2446,28.650315215554738,77.520971936598,0.252784,-0.02920631,49.23932
G2447,28.654414013317343,77.5208522318252,0.64344245,-0.2793262,43.558563
G2448,28.658922842367915,77.52096015753482,0.5281417,-0.10953565,44.68994
G2449,28.66343166804257,77.52106810802255,0.50812835,-0.12443253,41.405243
G2450,28.66794049034089,77.52117608329294,0.6122771,-0.25129813,42.21872
G2451,28.67244930926249,77.52128408335047,0.5924079,-0.20730643,44.006317
G2452,28.67695812480696,77.52139210819963,0.19881822,0.032775916,47.711456
G2453,28.6814669369739,77.52150015784495,0.43078572,-0.1015196,45.151367
G2454,28.68597574576291,77.52160823229089,0.2282991,0.029311338,48.518127
G2455,28.69048455117359,77.521716331542,0.44298968,-0.09722048,43.319305
G2456,28.694993353205533,77.52182445560273,0.39310384,0.015519054,44.806152
G2457,28.699502151858344,77.52193260447761,0.24191454,-0.016285483,46.672394
G2458,28.70401094713162,77.52204077817117,0.23063812,-0.050266925,46.30667
G2459,28.70851973902496,77.52214897668789,0.59741944,-0.24919614,48.306183
G2460,28.71302852753796,77.52225720003229,0.47882074,-0.12427176,43.832
G2461,28.717537312670224,77.52236544820889,0.27709946,0.049095117,49.082092
G2462,28.722046094421337,77.5224737212222,0.41120952,-0.08399165,47.05179
G2463,28.72655487279092,77.52258201907671,0.5332995,-0.1141658,46.197296
G2464,28.73106364777857,77.52269034177696,0.28302547,0.033014856,48.78473
G2465,28.73557241938386,77.52279868932746,0.3473428,-0.0392924,46.49124
G2466,28.74008118760641,77.52290706173274,0.6473938,-0.23410594,42.393036
G2467,28.74458995244582,77.5230154589973,0.38414922,-0.092264734,42.980927
G2468,28.74909871390169,77.5231238811257,0.6939885,-0.2670102,37.68985
G2469,28.753607471973616,77.52323232812242,0.5760139,-0.1645966,42.1196
G2470,28.75811622666119,77.52334079999201,0.6830355,-0.26672885,40.17813
G2471,28.76262497796402,77.52344929673899,0.14967573,-0.36518657,35.63559
G2472,28.767133725881703,77.52355781836788,0.4836875,-0.11410115,41.295837
G2473,28.77164247041384,77.52366636488323,0.4209011,-0.028548202,44.03708
G2474,28.776151211560038,77.52377493628954,0.52597886,-0.14719546,44.2695
G2475,28.78065994931987,77.52388353259137,0.5969688,-0.2097943,43.23044
G2476,28.78516868369296,77.52399215379324,0.32938495,-0.20717566,43.442352
G2477,28.78967741467891,77.52410079989971,0.3610577,-0.016481109,44.806152
G2478,28.794186142277308,77.52420947091528,0.5434281,-0.10540045,43.534637
G2479,28.79869486648776,77.52431816684451,0.32040024,0.016519716,44.68994
G2480,28.80320358730987,77.52442688769193,0.3691408,-0.00041163954,43.36374
